chapter	verse	witness	kind	category	from	to	left_ctx	right_ctx	witness_text	edition_text
SS.5.1	SS.5.1.52	K	grouped-minor	punctuation	 |		ca		eva ca |	eva ca
SS.5.1	SS.5.1.54	H	grouped-minor	nasal-anusvara	m	ṃ	yā		kapittharasapatrābhyām	kapittharasapatrābhyāṃ
SS.5.1	SS.5.1.57	K	grouped-minor	punctuation	 		ta	śy	ṛkṣapittaghṛta śyāmāpālindī taṇḍulīyakaiḥ	ṛkṣapittaghṛtaśyāmāpālindītaṇḍulīyakaiḥ
SS.5.1	SS.5.1.57	K	grouped-minor	punctuation	 		dī	ta	ṛkṣapittaghṛta śyāmāpālindī taṇḍulīyakaiḥ	ṛkṣapittaghṛtaśyāmāpālindītaṇḍulīyakaiḥ
SS.5.1	SS.5.1.57	H	grouped-minor	punctuation	 		ta	śy	ṛkṣapittaghṛta śyāmāpālindī taṇḍulīyakaiḥ	ṛkṣapittaghṛtaśyāmāpālindītaṇḍulīyakaiḥ
SS.5.1	SS.5.1.57	H	grouped-minor	punctuation	 		dī	ta	ṛkṣapittaghṛta śyāmāpālindī taṇḍulīyakaiḥ	ṛkṣapittaghṛtaśyāmāpālindītaṇḍulīyakaiḥ
SS.5.1	SS.5.1.58	H	grouped-minor	degemination	ṇ		rṇ	yā	mūṣikakarṇṇyā vā	mūṣikakarṇyā vā
SS.5.1	SS.5.1.59	K	editorial-surface	other	nā		ha	va	sādhayed avalekhanāvat |	sādhayed avalekhavat
SS.5.1	SS.5.1.59	K	editorial-surface	punctuation	 |		at		sādhayed avalekhanāvat |	sādhayed avalekhavat
SS.5.1	SS.5.1.60	K	grouped-minor	punctuation	 		ka	pr	padminīkaṇṭaka prakhyaiḥ	padminīkaṇṭakaprakhyaiḥ
SS.5.1	SS.5.1.62	K	grouped-minor	nasal-anusvara	ṅ	ṃ	ya		asvāsthyaṅ	asvāsthyaṃ
SS.5.1	SS.5.1.62	K	editorial-surface	other	aṃm		an	ās	sphoṭanaṃmāsrāvau	sphoṭanāsrāvau
SS.5.1	SS.5.1.62	H	editorial-surface	other	aṃ 	ā	an	sr	sphoṭanaṃ srāvau	sphoṭanāsrāvau
SS.5.1	SS.5.1.62	K	grouped-minor	punctuation	 		ka	me	muṣka meḍhra gudeṣv	muṣkameḍhragudeṣv
SS.5.1	SS.5.1.62	K	grouped-minor	punctuation	 		ra	gu	muṣka meḍhra gudeṣv	muṣkameḍhragudeṣv
SS.5.1	SS.5.1.62	H	grouped-minor	punctuation	 		ka	me	muṣka meḍhra gudeṣv	muṣkameḍhragudeṣv
SS.5.1	SS.5.1.62	H	grouped-minor	punctuation	 		ra	gu	muṣka meḍhra gudeṣv	muṣkameḍhragudeṣv
SS.5.1	SS.5.1.63	K	grouped-minor	nasal-anusvara	ṃ	ṅ	ya	ga	tatrābhyaṃgavad ācaṣṭe	tatrābhyaṅgavad ācaṣṭe
SS.5.1	SS.5.1.63	K	grouped-minor	nasal-anusvara	ṃ	m	yā		kriyāṃ	kriyām
SS.5.1	SS.5.1.63	H	grouped-minor	nasal-anusvara	ṃ	m	yā		kriyāṃ	kriyām
SS.5.1	SS.5.1.64	K	editorial-surface	insertion		r	pi		sarpi	sarpir
SS.5.1	SS.5.1.64	H	editorial-surface	insertion		r	pi		sarpi	sarpir
SS.5.1	SS.5.1.65	H	grouped-minor	nasal-anusvara	m	ṃ	ya		nasyam	nasyaṃ
SS.5.1	SS.5.1.66	K	editorial-surface	ba-va	v	b		āṣ	vāṣpikaṃ	bāṣpikaṃ
SS.5.1	SS.5.1.66	H	editorial-surface	ba-va	v	b		āṣ	vāṣpikaṃ	bāṣpikaṃ
SS.5.1	SS.5.1.68	H	grouped-minor	nasal-anusvara	ṃ	m	ta		kṣaudrasaṃyutaṃ	kṣaudrasaṃyutam
SS.5.1	SS.5.1.71cd	H	editorial-surface	punctuation	 		ha	me	kapittha meṣaśrṛṅgābhyām	kapitthameṣaśṛṅgābhyām
SS.5.1	SS.5.1.71cd	H	editorial-surface	deletion	r		aś	ṛṅ	kapittha meṣaśrṛṅgābhyām	kapitthameṣaśṛṅgābhyām
SS.5.1	SS.5.1.73	H	grouped-minor	nasal-anusvara	m	ṃ	yā		viṣaduṣṭābhyām	viṣaduṣṭābhyāṃ
SS.5.1	SS.5.1.73	H	grouped-minor	nasal-anusvara	m	ṃ	yā		pādukābhyām	pādukābhyāṃ
SS.5.1	SS.5.1.74	H	grouped-minor	punctuation	 		dā	ra	dāhapākāvadā raṇaiḥ	dāhapākāvadāraṇaiḥ
SS.5.1	SS.5.1.76	H	grouped-minor	other	m̐	ṃ	vā	s	upadravām̐s	upadravāṃs
SS.5.1	SS.5.1.80	H	grouped-minor	nasal-anusvara	m	ṃ	ta		amṛtam	amṛtaṃ
SS.5.1	SS.5.1.80	H	grouped-minor	degemination	p		rp	iḥ	abhuktavān | sarppiḥ	abhuktavān | sarpiḥ
SS.5.1	SS.5.1.80	H	grouped-minor	nasal-anusvara	n	ṃ	ra		kṣaudran	kṣaudraṃ
SS.5.1	SS.5.1.80	K	editorial-surface	ba-va	v	b	pi	ed	pived vā	pibed vā
SS.5.1	SS.5.1.80	H	editorial-surface	ba-va	v	b	pi	ed	pived vā	pibed vā
SS.5.1	SS.5.1.81	K	editorial-surface	nasal-anusvara		ṃ	sā	s	rasās	rasāṃs
SS.5.1	SS.5.1.81	H	editorial-surface	nasal-anusvara		ṃ	sā	s	rasās	rasāṃs
SS.5.1	SS.5.1.82	H	grouped-minor	degemination	k		ar	ka	śarkkaran	śarkaran
SS.5.1	SS.5.1.84	K	editorial-surface	ba-va	v	b	im	ay	nimvayūṣa	nimbayūṣa
SS.5.1	SS.5.1.84	H	editorial-surface	ba-va	v	b	im	ay	nimvayūṣa	nimbayūṣa
SS.5.1	SS.5.1.85	H	grouped-minor	nasal-anusvara	m	ṃ	ta		pītam	pītaṃ
SS.5.2	SS.5.2.4	K	grouped-minor	nasal-anusvara	ṃ	m	ta		smṛtaṃ	smṛtam
SS.5.2	SS.5.2.4	H	grouped-minor	nasal-anusvara	ṃ	m	ta		smṛtaṃ	smṛtam
SS.5.2	SS.5.2.5a	K	grouped-minor	punctuation	 		ka	gu	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	K	grouped-minor	punctuation	 		jā	su	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	K	grouped-minor	punctuation	 		rā	ka	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	K	grouped-minor	punctuation	 		ṭā	vi	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	K	grouped-minor	punctuation	 		ta	vi	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	H	grouped-minor	punctuation	 		ka	gu	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	H	grouped-minor	punctuation	 		jā	su	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	H	grouped-minor	punctuation	 		rā	ka	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	H	grouped-minor	punctuation	 		ṭā	vi	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5a	H	grouped-minor	punctuation	 		ta	vi	klītakāśvamāraka guñjā subhaṅgurā karaṭā vidyucchikhānanta vijayā	klītakāśvamārakaguñjāsubhaṅgurākaraṭāvidyucchikhānantavijayā
SS.5.2	SS.5.2.5c	H	grouped-minor	punctuation	 		ra	vi	guñjāruṣkara viṣavedikādīnāṃ	guñjāruṣkaraviṣavedikādīnāṃ
SS.5.2	SS.5.2.5d	K	grouped-minor	punctuation	 		ka	re	ullika reṇu karambha mahākarambhādīnāṃ	ullikareṇukarambhamahākarambhādīnāṃ
SS.5.2	SS.5.2.5d	K	grouped-minor	punctuation	 		ṇu	ka	ullika reṇu karambha mahākarambhādīnāṃ	ullikareṇukarambhamahākarambhādīnāṃ
SS.5.2	SS.5.2.5d	K	grouped-minor	punctuation	 		ha	ma	ullika reṇu karambha mahākarambhādīnāṃ	ullikareṇukarambhamahākarambhādīnāṃ
SS.5.2	SS.5.2.5e	K	grouped-minor	punctuation	 		ja	ka	vallija karaghāṭaka karambha nārācakādīnāṃ	vallijakaraghāṭakakarambhanārācakādīnāṃ
SS.5.2	SS.5.2.5e	K	grouped-minor	punctuation	 		ka	ka	vallija karaghāṭaka karambha nārācakādīnāṃ	vallijakaraghāṭakakarambhanārācakādīnāṃ
SS.5.2	SS.5.2.5e	K	grouped-minor	punctuation	 		ha	nā	vallija karaghāṭaka karambha nārācakādīnāṃ	vallijakaraghāṭakakarambhanārācakādīnāṃ
SS.5.2	SS.5.2.5e	H	grouped-minor	punctuation	 		ja	ka	vallija karaghāṭaka karambha nārācakādīnāṃ	vallijakaraghāṭakakarambhanārācakādīnāṃ
SS.5.2	SS.5.2.5e	H	grouped-minor	punctuation	 		ka	ka	vallija karaghāṭaka karambha nārācakādīnāṃ	vallijakaraghāṭakakarambhanārācakādīnāṃ
SS.5.2	SS.5.2.5e	H	grouped-minor	punctuation	 		ha	nā	vallija karaghāṭaka karambha nārācakādīnāṃ	vallijakaraghāṭakakarambhanārācakādīnāṃ
SS.5.2	SS.5.2.5f	K	grouped-minor	punctuation	 		ti	da	kumudavati dantī snuhā jālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5f	K	grouped-minor	punctuation	 		tī	sn	kumudavati dantī snuhā jālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5f	K	grouped-minor	punctuation	 		hā	jā	kumudavati dantī snuhā jālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5f	K	grouped-minor	punctuation	 		nī	pr	kumudavati dantī snuhā jālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5f	H	grouped-minor	punctuation	 		ti	da	kumudavati dantī snuhājālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5f	H	grouped-minor	punctuation	 		tī	sn	kumudavati dantī snuhājālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5f	H	grouped-minor	punctuation	 		nī	pr	kumudavati dantī snuhājālinī prabhṛtīnāṃ	kumudavatidantīsnuhājālinīprabhṛtīnāṃ
SS.5.2	SS.5.2.5g	H	grouped-minor	punctuation	 		la	ph	haritāla phenāśma bhasma rakta prabhṛtīni	haritālaphenāśmabhasmaraktaprabhṛtīni
SS.5.2	SS.5.2.5g	H	grouped-minor	punctuation	 		ma	bh	haritāla phenāśma bhasma rakta prabhṛtīni	haritālaphenāśmabhasmaraktaprabhṛtīni
SS.5.2	SS.5.2.5g	H	grouped-minor	punctuation	 		ma	ra	haritāla phenāśma bhasma rakta prabhṛtīni	haritālaphenāśmabhasmaraktaprabhṛtīni
SS.5.2	SS.5.2.5g	H	grouped-minor	punctuation	 		ta	pr	haritāla phenāśma bhasma rakta prabhṛtīni	haritālaphenāśmabhasmaraktaprabhṛtīni
SS.5.2	SS.5.2.7	K	editorial-surface	nasal-anusvara	ṃ 		na	śv	jṛmbhaṇodveṣṭanaṃ śvāsāḥ	jṛmbhaṇodveṣṭanaśvāsā
SS.5.2	SS.5.2.7	K	editorial-surface	deletion	ḥ		sā		jṛmbhaṇodveṣṭanaṃ śvāsāḥ	jṛmbhaṇodveṣṭanaśvāsā
SS.5.2	SS.5.2.7	H	editorial-surface	nasal-anusvara	n	ṇ	ha	od	jṛmbhanodveṣṭanaśvāsā	jṛmbhaṇodveṣṭanaśvāsā
SS.5.2	SS.5.2.7	H	grouped-minor	degemination	n			nṛ	nnṛṇāṃ	nṛṇāṃ
SS.5.2	SS.5.2.8	H	grouped-minor	degemination	d			dā	ddāhodveṣṭanam	dāhodveṣṭanam
SS.5.2	SS.5.2.10	H	grouped-minor	degemination	v			vi	vviḍbhedo	viḍbhedo
SS.5.2	SS.5.2.13	H	grouped-minor	degemination	b		ur	ba	grīvādaurbbalyavāksaṅgau	grīvādaurbalyavāksaṅgau
SS.5.2	SS.5.2.14	K	grouped-minor	avagraha		'		kṣ	kṣṇoś	'kṣṇoś
SS.5.2	SS.5.2.15	K	grouped-minor	punctuation	.		ra	kī	pra.kīrtitau	prakīrtitau
SS.5.2	SS.5.2.15	H	grouped-minor	degemination	t		rt	it	prakīrttitau	prakīrtitau
SS.5.2	SS.5.2.19ab	H	grouped-minor	degemination	g			gu	gguṇaiḥ	guṇaiḥ
SS.5.2	SS.5.2.21	H	grouped-minor	degemination	m		ar	ma	marmmabandhāñ	marmabandhāñ
SS.5.2	SS.5.2.21	H	editorial-surface	insertion		a	ik	ra	saukṣmyāc charīrāvayavān praviśed vikrayeta	saukṣmyāc charīrāvayavān praviśed vikaroti
SS.5.2	SS.5.2.21	H	editorial-surface	other	aye	o	kr	ta	saukṣmyāc charīrāvayavān praviśed vikrayeta	saukṣmyāc charīrāvayavān praviśed vikaroti
SS.5.2	SS.5.2.21	H	editorial-surface	other	a	i	et		saukṣmyāc charīrāvayavān praviśed vikrayeta	saukṣmyāc charīrāvayavān praviśed vikaroti
SS.5.2	SS.5.2.22	H	grouped-minor	nasal-anusvara	m	ṃ	ti		vyavāyāt prakṛtim	vyavāyāt prakṛtiṃ
SS.5.2	SS.5.2.23	H	grouped-minor	degemination	d			du	dduścikitsañ ca	duścikitsañ ca
SS.5.2	SS.5.2.23	H	grouped-minor	degemination	n		rn	ir	lāghavāt | durnnirharam	lāghavāt | durnirharam
SS.5.2	SS.5.2.24	H	grouped-minor	degemination	t		rt	ya	marttyaṃ	martyaṃ
SS.5.2	SS.5.2.27	H	grouped-minor	punctuation	 		na	pu	bhinna purīṣa varṇṇo	bhinnapurīṣavarṇo
SS.5.2	SS.5.2.27	H	grouped-minor	punctuation	 		ṣa	va	bhinna purīṣa varṇṇo	bhinnapurīṣavarṇo
SS.5.2	SS.5.2.27	H	grouped-minor	degemination	ṇ		rṇ	o	bhinna purīṣa varṇṇo	bhinnapurīṣavarṇo
SS.5.2	SS.5.2.27	K	grouped-minor	punctuation	 		ha	va	vidagdha vairasya yutaḥ	vidagdhavairasyayutaḥ
SS.5.2	SS.5.2.27	K	grouped-minor	punctuation	 		ya	yu	vidagdha vairasya yutaḥ	vidagdhavairasyayutaḥ
SS.5.2	SS.5.2.27	H	grouped-minor	punctuation	 		ha	va	vidagdha vairasya yutaḥ	vidagdhavairasyayutaḥ
SS.5.2	SS.5.2.27	H	grouped-minor	punctuation	 		ya	yu	vidagdha vairasya yutaḥ	vidagdhavairasyayutaḥ
SS.5.2	SS.5.2.27	H	grouped-minor	degemination	t		rt	yo	gadgadavākyamarttyo	gadgadavākyamartyo
SS.5.2	SS.5.2.28	H	grouped-minor	punctuation	 		ha	vā	kapha vātarogī	kaphavātarogī
SS.5.2	SS.5.2.28	K	grouped-minor	nasal-anusvara	ṃ	ṅ	hā	go	bhavet samudhvastaśiroruhāṃgo	bhavet samudhvastaśiroruhāṅgo
SS.5.2	SS.5.2.28	H	grouped-minor	degemination	d		mu	dh	bhavet samuddhvastaśiroruhāṅgo	bhavet samudhvastaśiroruhāṅgo
SS.5.2	SS.5.2.29	H	grouped-minor	punctuation	 		la	du	śītānila durddineṣu	śītāniladurdineṣu
SS.5.2	SS.5.2.29	H	grouped-minor	degemination	d		ur	di	śītānila durddineṣu	śītāniladurdineṣu
SS.5.2	SS.5.2.29	K	grouped-minor	nasal-anusvara	ṃ	m	ga		liṅgaṃ	liṅgam
SS.5.2	SS.5.2.29	H	grouped-minor	nasal-anusvara	ṃ	m	ga		liṅgaṃ	liṅgam
SS.5.2	SS.5.2.30	K	grouped-minor	nasal-anusvara	ṃ	m	da		athavāṅgamardaṃ	athavāṅgamardam
SS.5.2	SS.5.2.30	H	grouped-minor	degemination	d		rd	aṃ	athavāṅgamarddaṃ	athavāṅgamardam
SS.5.2	SS.5.2.30	H	grouped-minor	nasal-anusvara	ṃ	m	da		athavāṅgamarddaṃ	athavāṅgamardam
SS.5.2	SS.5.2.30	K	grouped-minor	punctuation	 		la	ko	maṇḍala koṭhatāñ	maṇḍalakoṭhatāñ
SS.5.2	SS.5.2.30	H	grouped-minor	punctuation	 		la	ko	maṇḍala koṭhatāñ	maṇḍalakoṭhatāñ
SS.5.2	SS.5.2.31	H	grouped-minor	nasal-anusvara	n	ṃ	mā	sa	mānsakṣayam	māṃsakṣayaṃ
SS.5.2	SS.5.2.31	H	grouped-minor	nasal-anusvara	m	ṃ	ya		mānsakṣayam	māṃsakṣayaṃ
SS.5.2	SS.5.2.31	K	editorial-surface	nasal-anusvara		ñ	ka		pralepaka	pralepakañ
SS.5.2	SS.5.2.31	H	editorial-surface	other	ś	ñ	ka		pralepakaś	pralepakañ
SS.5.2	SS.5.2.31	H	grouped-minor	degemination	d		rd	im	charddim	chardim
SS.5.2	SS.5.2.31	H	grouped-minor	other	m̐	ṃ	rā	ś 	śvāsatṛṣājvarām̐ś ca	śvāsatṛṣājvarāṃś ca
SS.5.2	SS.5.2.31	H	grouped-minor	nasal-anusvara	ñ	ṃ	hi		kuryāt pravṛddhiñ	kuryāt pravṛddhiṃ
SS.5.2	SS.5.2.32	H	grouped-minor	nasal-anusvara	ṃ	m	ra		śukraṃ	śukram
SS.5.2	SS.5.2.32	H	grouped-minor	other	m̐	ṃ	rā	ś 	tān vikārām̐ś ca	tān vikārāṃś ca
SS.5.2	SS.5.2.33	H	grouped-minor	nasal-anusvara	n	ṃ	tu		dūṣayed dhātun	dūṣayed dhātuṃ
SS.5.2	SS.5.2.35	K	grouped-minor	punctuation	 		ya	pr	cāmāśaya prāptaṃ	cāmāśayaprāptaṅ
SS.5.2	SS.5.2.35	K	grouped-minor	nasal-anusvara	ṃ	ṅ	ta		cāmāśaya prāptaṃ	cāmāśayaprāptaṅ
SS.5.2	SS.5.2.35	H	grouped-minor	punctuation	 		ya	pr	cāmāśaya prāptaṅ	cāmāśayaprāptaṅ
SS.5.2	SS.5.2.36	H	grouped-minor	nasal-anusvara	ṃ	m	śa		bhṛśaṃ	bhṛśam
SS.5.2	SS.5.2.36	H	grouped-minor	degemination	b		rb	al	durbbale	durbale
SS.5.2	SS.5.2.39	H	grouped-minor	nasal-anusvara	ṃ	ñ	sa	jñ	saṃjñāpraṇāśaś ca	sañjñāpraṇāśaś ca
SS.5.2	SS.5.2.39	H	grouped-minor	nasal-anusvara	ñ	ṃ	śa		bhṛśañ	bhṛśaṃ
SS.5.2	SS.5.2.40	H	grouped-minor	degemination	m		ir	ma	sarpirmmadhubhyāṃ	sarpirmadhubhyāṃ
SS.5.2	SS.5.2.40	K	grouped-minor	nasal-anusvara	ṃ	m	ra		pāyayen naraṃ	pāyayen naram
SS.5.2	SS.5.2.41	H	grouped-minor	punctuation	|		 |	 t	pāyayet || tṛtīye	pāyayet | tṛtīye
SS.5.2	SS.5.2.42	H	grouped-minor	nasal-anusvara	ñ	ṃ	hu		sindhuñ	sindhuṃ
SS.5.2	SS.5.2.42	H	grouped-minor	punctuation	|		 |	 p	pāyayed bhiṣak || pañcame	pāyayed bhiṣak | pañcame
SS.5.2	SS.5.2.44	K	grouped-minor	nasal-anusvara	ṃ	m	hā		dadyād viṣāpahāṃ	dadyād viṣāpahām
SS.5.2	SS.5.2.45	H	grouped-minor	nasal-anusvara	ṃ	m	ya		bṛhatīdvayaṃ	bṛhatīdvayam
SS.5.2	SS.5.2.48	H	grouped-minor	nasal-anusvara	ṃ	ṅ	ya	gu	priyaṃgu	priyaṅgu
SS.5.2	SS.5.2.48	K	grouped-minor	nasal-anusvara	ṅ	ṃ	vā	śu	sārivāṅśumatī	sārivāṃśumatī
SS.5.2	SS.5.2.49	H	grouped-minor	degemination	v		rv	āṇ	sarvvāṇi	sarvāṇi
SS.5.2	SS.5.2.50	H	grouped-minor	nasal-anusvara	n	ṃ	da		idan	idaṃ
SS.5.2	SS.5.2.50	K	grouped-minor	nasal-anusvara	ṃ	m	ha		dūṣīviṣāpahaṃ	dūṣīviṣāpaham
SS.5.2	SS.5.2.50	H	grouped-minor	nasal-anusvara	ṃ	m	ha		dūṣīviṣāpahaṃ	dūṣīviṣāpaham
SS.5.2	SS.5.2.51	H	grouped-minor	nasal-anusvara	ṃ	ṅ	ka		bālakaṃ	bālakaṅ
SS.5.2	SS.5.2.52	H	grouped-minor	degemination	n			nā	nnāmnā tu na	nāmnā tu na
SS.5.2	SS.5.2.53	H	grouped-minor	nasal-anusvara	n	ṃ	yā		murcchāyān	murcchāyāṃ
SS.5.2	SS.5.2.55	H	grouped-minor	degemination	j		ar	ja	varjjanīyam	varjanīyam
SS.5.2	SS.5.2.55	K	editorial-surface	other	to 	'		ny	to nyad ahitāśina ||	'nyad ahitāśinaḥ
SS.5.2	SS.5.2.55	K	editorial-surface	other	 ||	ḥ	na		to nyad ahitāśina ||	'nyad ahitāśinaḥ
SS.5.2	SS.5.2.55	H	editorial-surface	other	 ||	ḥ	na		'nyad ahitāśina ||	'nyad ahitāśinaḥ
SS.5.3	SS.5.3.5.1	H	grouped-minor	punctuation	 		sa	dṛ	niśvāsa dṛṣṭiviṣā	niśvāsadṛṣṭiviṣāḥ
SS.5.3	SS.5.3.5.1	H	grouped-minor	insertion		ḥ	ṣā		niśvāsa dṛṣṭiviṣā	niśvāsadṛṣṭiviṣāḥ
SS.5.3	SS.5.3.5.4	K	grouped-minor	punctuation	 		pa	pi	kiṭipa picciṭā kaṣāyavāsika sarṣapaka toṭaka varcaḥkīṭāḥ	kiṭipapicciṭākaṣāyavāsikasarṣapakatoṭakavarcaḥkīṭāḥ
SS.5.3	SS.5.3.5.4	K	grouped-minor	punctuation	 		ṭā	ka	kiṭipa picciṭā kaṣāyavāsika sarṣapaka toṭaka varcaḥkīṭāḥ	kiṭipapicciṭākaṣāyavāsikasarṣapakatoṭakavarcaḥkīṭāḥ
SS.5.3	SS.5.3.5.4	K	grouped-minor	punctuation	 		ka	sa	kiṭipa picciṭā kaṣāyavāsika sarṣapaka toṭaka varcaḥkīṭāḥ	kiṭipapicciṭākaṣāyavāsikasarṣapakatoṭakavarcaḥkīṭāḥ
SS.5.3	SS.5.3.5.4	K	grouped-minor	punctuation	 		ka	to	kiṭipa picciṭā kaṣāyavāsika sarṣapaka toṭaka varcaḥkīṭāḥ	kiṭipapicciṭākaṣāyavāsikasarṣapakatoṭakavarcaḥkīṭāḥ
SS.5.3	SS.5.3.5.4	K	grouped-minor	punctuation	 		ka	va	kiṭipa picciṭā kaṣāyavāsika sarṣapaka toṭaka varcaḥkīṭāḥ	kiṭipapicciṭākaṣāyavāsikasarṣapakatoṭakavarcaḥkīṭāḥ
SS.5.3	SS.5.3.5.4	H	grouped-minor	deletion	ḥ		yā		kauṇḍinyāḥ	kauṇḍinyā
SS.5.3	SS.5.3.5.10	H	grouped-minor	degemination	p		rp	a 	sarppa kaṇṭaka varaki matsyāsthi	sarpakaṇṭakavarakimatsyāsthi
SS.5.3	SS.5.3.5.10	H	grouped-minor	punctuation	 		pa	ka	sarppa kaṇṭaka varaki matsyāsthi	sarpakaṇṭakavarakimatsyāsthi
SS.5.3	SS.5.3.5.10	H	grouped-minor	punctuation	 		ka	va	sarppa kaṇṭaka varaki matsyāsthi	sarpakaṇṭakavarakimatsyāsthi
SS.5.3	SS.5.3.5.10	H	grouped-minor	punctuation	 		ki	ma	sarppa kaṇṭaka varaki matsyāsthi	sarpakaṇṭakavarakimatsyāsthi
SS.5.3	SS.5.3.5.11	H	grouped-minor	punctuation	 		li	ma	śakali matsya raktarājīvakimatsyāḥ	śakalimatsyaraktarājīvakimatsyāḥ
SS.5.3	SS.5.3.5.11	H	grouped-minor	punctuation	 		ya	ra	śakali matsya raktarājīvakimatsyāḥ	śakalimatsyaraktarājīvakimatsyāḥ
SS.5.3	SS.5.3.5.12	K	grouped-minor	punctuation	 		ma	tu	sūkṣma tuṇḍocciṭiṅga vāraṭi śatapadi valabhikaśṛṅga bhramarāḥ	sūkṣmatuṇḍocciṭiṅgavāraṭiśatapadivalabhikaśṛṅgabhramarāḥ
SS.5.3	SS.5.3.5.12	K	grouped-minor	punctuation	 		ga	vā	sūkṣma tuṇḍocciṭiṅga vāraṭi śatapadi valabhikaśṛṅga bhramarāḥ	sūkṣmatuṇḍocciṭiṅgavāraṭiśatapadivalabhikaśṛṅgabhramarāḥ
SS.5.3	SS.5.3.5.12	K	grouped-minor	punctuation	 		ṭi	śa	sūkṣma tuṇḍocciṭiṅga vāraṭi śatapadi valabhikaśṛṅga bhramarāḥ	sūkṣmatuṇḍocciṭiṅgavāraṭiśatapadivalabhikaśṛṅgabhramarāḥ
SS.5.3	SS.5.3.5.12	K	grouped-minor	punctuation	 		di	va	sūkṣma tuṇḍocciṭiṅga vāraṭi śatapadi valabhikaśṛṅga bhramarāḥ	sūkṣmatuṇḍocciṭiṅgavāraṭiśatapadivalabhikaśṛṅgabhramarāḥ
SS.5.3	SS.5.3.5.12	K	grouped-minor	punctuation	 		ga	bh	sūkṣma tuṇḍocciṭiṅga vāraṭi śatapadi valabhikaśṛṅga bhramarāḥ	sūkṣmatuṇḍocciṭiṅgavāraṭiśatapadivalabhikaśṛṅgabhramarāḥ
SS.5.3	SS.5.3.6	H	grouped-minor	degemination	g		rg	āṃ	mārggāṃś	mārgāṃś
SS.5.3	SS.5.3.8	H	grouped-minor	gemination		c		ch	charddimohajvaraśophaśūlān | arcchanti	cchardimohajvaraśophaśūlān | arcchanti
SS.5.3	SS.5.3.8	H	grouped-minor	degemination	d		ar	di	charddimohajvaraśophaśūlān | arcchanti	cchardimohajvaraśophaśūlān | arcchanti
SS.5.3	SS.5.3.8	H	grouped-minor	nasal-anusvara	n	ṃ	gā		rogān	rogāṃ
SS.5.3	SS.5.3.9	H	grouped-minor	degemination	ṇ		rṇ	āv	dhavāśvakarṇṇāv	dhavāśvakarṇāv
SS.5.3	SS.5.3.9	K	grouped-minor	punctuation	 		ka	mu	sidhraka muṣkakau ca	sidhrakamuṣkakau ca
SS.5.3	SS.5.3.9	H	grouped-minor	punctuation	 		ka	mu	sidhraka muṣkakau ca	sidhrakamuṣkakau ca
SS.5.3	SS.5.3.12	H	grouped-minor	degemination	g		ār	gā	yojyamārggān | siñced athādbhiś	yojyamārgān | siñced athādbhiś
SS.5.3	SS.5.3.12	H	grouped-minor	degemination	m			mā	mmārggo	mārgo
